audiocap_id,youtube_id,start_time,caption
95794,ubAa_kTIn8g,80,humming of a revving engine with consistent clicks and faint brief musical notes
43853,KiPzitsxB9U,70,a sewing machine clinks once and then clinks repetitively before stopping
53737,RCp34pkK1rI,190,a sewing machine runs and music plays
43851,KiJyvvSWZB4,27,people speak loudly
43850,KiHNFmpU5ZY,30,a dog barking and growling
43857,Kieu2QbbYRc,210,several people applaud and cheer
43856,KibkO30TIGQ,30,people speak and laugh as a dog barks
43855,Kia_gYhJ7k0,30,clacking noises with a horn honking
43854,KiTuS0vYvBg,30,continuous rapid typing on computer keyboard
53735,RCizkqEwIQM,30,a helicopter whirs and a person speaks faintly
53734,RCgYK9uE0M8,9,water flows quickly and splashes
49569,ORl0KaeGVzk,26,"a young child cries, and adult female speaks, and the child continues to sob and speak"
49564,ORbcRUAqvbI,20,some steam is released followed by people cheering
49567,ORg-1Jn7dY4,90,bells ringing loudly
49566,OReejWjyaWE,440,a woman speaks while a spray is released
49561,ORQQWh3gVIU,230,a vehicle engine idles and a man speaks
81568,jumgk3feJOc,0,A bus engine is idling and then it slowly accelerates.
49560,ORQQ6MByJfg,30,a man speaks while a spray is released
49563,ORakFdz5lHc,80,a person whistles then a woman and man speak in a speaker
1678,-dZBPCuWSpE,0,car is revving its engine and goes vroom
49562,ORYr9VtIvx0,0,a man speaks as a dog barks in the distance followed by thunder
84229,lsNnpNK-HGM,30,a clock ticking steadily
1671,-dPOfiyEKic,13,a dirt bike revs its engine and then idles
85678,mvs3E2Tm8I8,50,a power tool drilling
85671,mveVs1ZkVwg,10,cars accelerating and racing
85670,mvbjcYC2TaY,30,someone talking and a cat hissing and screeching
85673,mviioarzACw,70,a machine hisses and clicks
85672,mvhcDpx7Qvk,0,multiple frogs croak at the same time
85675,mvmeuVOhAR4,30,"birds chirp in the distance as pigeons coo in the foreground, and then a bird flaps its wings nearby"
85674,mvmLUf3f7ZE,30,motor along with gurgling
85677,mvrdy06z99w,290,a man speaks and types on a computer keyboard
85676,mvn5kkypdyw,480,railroad crossing bells ring and a train horn sounds
5058,10Wz3WLOowg,80,a woman sneezing and sniffling and complaining
5059,10XJ787bm2Q,30,"the motor of a boat with the sound of waves, followed by calm and still water"
5054,10R2yQUbKzc,30,large vehicle engine and woman's faint speech
5055,10RQxUIBTBU,30,female making a speech
5056,10SZFHfWSz4,10,"roaring is present, an emergency vehicle siren sounds, and then machine gun fire and more roaring"
5057,10Vv0X2_n6Q,8,a roar of a large vehicle as it approaches while a person screams something as the vehicle speeds away
5050,10ILs3Dvgds,10,someone is talking while someone is snoring
5051,10IhJop-JE4,50,power tools run
5052,10MRxp2q8R4,30,female speaker giving a speech
5053,10OItSnDWd0,20,a man is talking and a whoosh is heard
38569,HKmtnyblnIs,0,a bird vocalizes repeatedly
38568,HKhIXwQ_jdU,70,insects buzz and a man speaks
38561,HKOyrFuHsnI,0,water streaming and dripping on a surface with vehicles passing by in the background
38560,HKNmrYc9Rao,500,an emergency vehicle siren wails and vehicle engine runs
38563,HKYc0AlZp_A,10,goats bleat and birds vocalize
38565,HKbLArTJLZg,60,wind blows then beeping occurs followed by music playing
38567,HKhGst2jNf8,70,a man speaking as a bird tweets and a chicken clucks while water splashes and wind blows into a microphone
38566,HKgby13GaZM,60,humming of a loud engine of a hovering helicopter
70138,bag3dVAaa2A,210,a man speaks then a toilet flushes and water drains
70139,baqP1xjIdyM,80,someone burps followed by two girls talking
70136,badGYvhcLkM,110,a teen girl speaks and laughs followed by burping and people laughing
70137,baevAGuuf7o,20,a siren wails and horn blows
70134,bacI7Ohzot4,0,rumbling and humming occurs as popping takes place
70135,bacYBM0XV_A,30,a person is spraying then moving an object
70132,baZ-dee_8hc,10,a door opens and closes squeaking
70130,baVWqtuSAno,0,a desk bell is rung and echoes
70131,baWqKKc3RVU,50,uproarious laughter is coming from a few women
18893,6uMJRQ0UrGo,30,an engine runs and a man speaks
18892,6uGzPWpYqW8,20,a bird chirps in a hypnotic manner
18891,6uDv3CFjq2A,40,ongoing stream running with faint children noises
18890,6uCq9iyudI4,110,a young man is speaking as a sink is filling up
18897,6uRL_wlWIxI,90,birds chirping with a light banging in the background
18896,6uOzzr5WPPU,60,humming from a slow moving vehicle with people speaking
18895,6uOmaZT3PRQ,20,clicking on a computer keyboard
18894,6uN36JJR2Eg,170,a man speaking over a loud speaker and a helicopter flying by
18899,6uXUy9BOOus,12,beeping of electronics
18898,6uSoEE2rS9o,110,hissing loudly and a man speaking
48128,NV9zWLUWBh8,30,rustling occurs as wind blows and a man speaks
69178,asUtGxD7abg,540,a man speaks as hissing occurs
45447,LkXbjrI0jZY,30,an engine works nearby
13892,4dyO-l0BFOk,380,a car is accelerating
13893,4dyR3t9Ldq4,30,water flowing quickly
87299,o7Nra5Cw_jQ,20,a telephone bell rings
87298,o7Mpzk9EFGM,20,a vehicle engine idles while wind blows and a man speaks briefly
87291,o6uZQIMPhWE,21,numerous number of frogs croaking
87290,o6sEBjIyu6s,21,a vehicle engine revving then wanes
87292,o7-MJ5pyWDs,30,a flock of pigeons cooing as a bird chirps in the background followed by bird wings flapping
87295,o72eSnlQpXk,100,a man speaks as wind blows and insects buzz with birds chirping in the background
87294,o7-bm4FbUUU,0,someone talks with voice on fast forward effect  followed by a door opening
36178,FsJIqrnP1wE,40,a toilet is flushed nearby
36179,FsPM3qqt0yQ,30,an engine accelerating followed by brief silence
36175,Fs9hw3KCxfI,80,several emergency sirens are triggered while people talk
36176,FsHtJtppVRQ,50,a child laughs repeatedly
36177,FsJ5H3iSXyg,60,a man speaks while birds chirp and insects buzz
36170,Frw91-jUwu4,30,rain falls onto a hard surface and thunder roars
36171,Frzncwi8Loc,20,"bubbling water, along with the voice of a woman; then a drum beat kicks in"
36173,Fs4h4PCVc8M,270,a person whistles a tune while moving objects around
2698,03AhikGdymw,30,he is giving a speech
69833,bMYI4G2COsU,10,goats bleat repeatedly
13899,4e3dGLUeVqs,20,several ducks quack
83637,lQPxJ3M0Ves,60,A baby is crying and then a man and woman are laughing.
83636,lQLrKgGJotA,50,a child laughs and a woman speaks while a television plays in the background
83635,lQL3NFPkWVE,14,frogs croak and vocalize as people speak
83634,lQISqCIQwiQ,270,a man talks nearby
83631,lQ6zTOCg1gw,30,"someone typing on a keyboard super fast, slowing down just once"
83630,lQ57gZs9b1E,14,a child speaks as vehicles pass by
83639,lQXFEOlN0tc,70,a few high-pitched snoring noises
83638,lQRSlTMLHTo,160,"a train passes by, then blows its horn moments later"
61854,Wn6hK20p7As,60,male speech with distant murmuring followed by a bang and a whistle
28021,BLt-JX-OjLc,30,a loud fire engine is followed by an emergency siren
38872,HXCr0N4_fe8,10,a toilet flushes and water drains
2695,038ND8d_PPw,20,vigorous rubbing is followed by splashing water
6959,1mJP2HG4pLQ,30,medium engine  sound
58078,UAJuAuSPm1Y,30,sheep bleating with people laughing and child voices in the background
8035,2DmtgJv97-U,30,a dog barks and whimpers
8034,2DmbPAlalPI,3,a horse clip-clops with other mild background noise
8037,2DsCAp68L18,30,a man giving a speech to applause
8036,2DqQmKrybrw,0,a man speaks quickly and burps multiple times
8031,2Df2DRLYFgA,30,an adult female is speaking
8030,2DeWsERzaSY,50,a baby is  belling laughing
8033,2DmGSOsX-2k,30,a motor roars and waves crash
8032,2DfZ21h3rM4,3,a cat is meowing
2694,0383LCKpuoA,30,"a crowd of people mumbling, then a male voice starts to speak"
8039,2DwotmImTsI,30,waves crash against the shore
8038,2DvhMDU3m-8,110,a man talking about and demonstrating the use of power tool
58075,UA6GB-nBPIA,0,several birds chirping along with dogs barking from a distance
46863,MgORxl0NXXw,0,a man speaks then a vehicle horn blows in two different patterns
44913,LQgskz5H3nM,0,a vehicle engine is idling
44912,LQgdDtDCtgM,20,two girls talk really fast then very slow
44911,LQdBczSrxh4,10,a fire truck siren blaring
58076,UA7axEis8CQ,160,a bus accelerating
44917,LQoteZaWcPE,180,a woman is speaking as water drips from a faucet and gurgles
44916,LQjDBTvn3Yg,200,a bell rings quickly
44915,LQhsDtS--wU,40,a power tool runs continuously
2693,037VysW-MUM,30,"deep unnatural growling occurs, then a bang, a gunshot, and the sound of reloading"
44919,LR10WiNqRso,80,people speak and a saxophone plays
58070,U9vrVpxpgXY,60,rattling and hissing occurs as wind blows and a man speaks
89491,plWKyfP7tXc,50,humming followed by a dog barking
89490,plO26yChcK0,20,objects are moved around and a goat bleats
89493,plZM_nel_XU,150,a man speaks while a water tap runs and splashes then a woman speaks
89492,plWm8JxGJNs,30,a man speaks and moves objects around
89495,ple1ZyOO6QU,190,a man speaks while livestock vocalizes in the background
89497,plrVO_25h50,360,a tool is softly buzzing while a man speaks
89496,plguiXCbQHg,27,cats meow nearby multiple times
89499,plwnNOcduUg,70,clanking and tapping
46866,Mg_gQSEIfI0,30,a man talking loudly followed by low muffled clip-clops
46180,MFFguaaT90w,140,birds chirping followed by wood clacking and a man speaking with insects buzzing
88720,pCfGoyPMW-k,350,"a man speaks, another man speaks with natural outside noise in the background"
88721,pCgvdGmSjWY,21,a emergency vehicle signal going off
88722,pChZKBDEsZk,10,clicking and vibrations with mechanical humming
88723,pCnh85678SM,440,railroad tracks clickety-clack and a train horn blows
88725,pCpWuhqlI6A,0,a stream is flowing concurrently with nature noises
88726,pCpxYPeeYCw,460,clicking and humming occurs as rustling takes place and wind blows lightly
88727,pD0Tyn_LLHU,30,someone snores nearby while someone talks and laughs
88728,pD741EDWwDM,25,an infant crying with a man speaking intermittley and some laughter
82960,kvjKpEw17x4,5,several rounds of rapid machine gun going off one after another
46187,MFaRhAq2JLw,10,a child cries continuously
50278,OtJ3sdSbmws,260,an airplane flies nearby
46184,MFSccG1owZw,360,a woman and a old man talk while a train moves and the horn is triggered
13988,4gwTPpO4WK8,130,water splashes followed by a man speaking then tapping
13989,4gyuJnj9iWw,110,"water is running and splashing, and an adult male speaks"
13984,4gr2Se5WKP4,30,a woman gives a speech
13985,4gs_o5Zb2oM,160,"a crashing roar occurs, the wind is blowing, then motor vehicle engines are running"
13986,4gvgHrDe5ZU,30,a motorcycle is being started and revved
13987,4gwCtiZKejk,290,steam hissing from a machine
13980,4gkalNm_rFY,30,a man is speaking and a small motor is humming
13981,4glaMWF-wyU,30,a woman is speaking and traffic is near by
13982,4gpH3oMHTJA,510,"a tool motor is running, people are speaking, with an adult female in the foreground, and rhythmic clacking occurs"
13983,4gq5IKSASSQ,30,"a remote control car, and a dog barking"
102378,zixVqCV-eXU,30,splashing water from a toilet
89235,paejeHTAuZ4,30,several pigeons cooing accompanied by wings flapping
89231,pa_kcBIPQJM,30,a person is typing on a computer keyboard
89233,pac7u2go16E,70,a large bell rings
89232,paafFNGNpUI,410,a train moves while the horn is triggered and bells ring
89239,paphpk_BnWg,180,a woman talks while birds tweet
89238,pakwE9RwMzI,110,a train horn blows as railroad crossing bells ring
16002,5ZQOxkKOS4Y,18,"the wind is blowing, insects are chirping, and rustling is present"
16003,5ZQPtmGX8v8,260,a couple of sheep bleating and a man talking
16001,5ZQCdVfdGig,170,a woman talking with sizzling and frying sounds in the background
5869,1LY9j6EYAd8,6,"cameras shuttering as a man speaks, another man responds over him towards the end of his dialogue"
5868,1LY5-RLywME,30,bird chirping in quiet background
16004,5ZRTs1ADSB0,60,a powerful engine idles
16005,5ZRdc9DgtBA,20,a cat meowing then a man speaks
5865,1LUo-Sz60aI,30,lots of static with a muffled female voice in the background
5864,1LU--8_VFeA,27,"a car speeds up, wind rushes by"
5867,1LXNab4QZa8,30,a man speaking
5866,1LXBrN5lJaI,0,a car starting outside
5861,1LQQS5NIPFI,25,door sound with woman chuckling
5860,1LQBKRQtQHg,6,a baby starts with a faint cry and its get louder
5863,1LSmPtw0dZE,20,a sheep lets out two deep bleats
5862,1LR4O0oe-NU,30,a man speaking and ticking
94361,tVOKokEq7q8,30,wind blows while people talk and an engine works
94360,tVNREdFsylY,30,two young girls speaking on a microphone followed by a crowd of people applauding and cheering
94363,tVPWhHJjngw,17,a vehicle accelerates and clicking occurs
94362,tVPLAg2y65o,30,hissing and tapping occurs
17359,6AhDat_-Zdw,3,a high frequency vibration suddenly becomes lower frequency as it fade away in the distance
17358,6AgA_HoFiEU,230,a man speaks as scraping is heard
94367,tVUmH_Jr-MI,70,a man speaks while water flows then multiple speak speak as music plays
94366,tVTBWVOIrsU,50,a dog barks repeatedly
17355,6ATurT-AdAc,26,baby is crying loudly while a woman is laughing and verbalizing something
17354,6AT29qrNRdA,12,a small motor is humming
17357,6AcL47SDN58,9,bell ringing and a low ticking
17356,6AaA0ww6Rc0,100,"adult males are speaking, the wind is blowing, and water is splashing"
17351,6AO8_kTvsaM,30,"a dog is growling, a bird calls, and an adult male speaks"
17350,6AMsLkMRNGY,190,a woman sneezing loudly
17353,6AQLfSO8L5Q,0,"a man speaks then a horse neighs then a slap, a crash, and a car alarm"
17352,6AOS-Ny7JdU,480,an airplane engine running and people talking
43003,KAG-V6DuSQA,0,a sewing machine hum and clicks and a bird chirps
60258,VfVHVuTngjE,30,a pig oinks as people speak
60256,Vf1ipStnIMo,30,large motor running loudly
60257,VfO6K6kMWoI,7,rustling occurs as wind blows
60254,Vf0DollpqBE,10,a pig oinks as wind blows
60255,Vf0t13shLn8,10,someone talks nearby followed by a man talking
60253,Vf-XWmYa8k0,10,a woman sings and a dog whines and pants
60250,VetcJFnGacM,250,a woman talks while a kid talks and cries
60251,VeyJfUdyJzw,0,several people talk while vehicle move far away
19588,7D9TVczy6rw,30,a man talking gibberish and faint audio of a woman talking and the trotting of an animal like a horse in the background
19589,7DC40Qhq2Ro,190,a female is vocalizing sharp inhaling laughter
19587,7D9GGT2XPNo,30,an automobile is idling then speeds up a little bit at the end
19584,7D28hhaU9RU,30,a woman and man are having a conversation then a dog starts barking loudly
19585,7D5NBjoyY5w,30,water is splashing lightly as a children are screaming in the background
19582,7CyugpFwWr4,18,an engine idles and revs  with people talking in the distance
19583,7D1GMWfKRRc,0,wind is blowing hard and a man is speaking over the wind
19580,7Cv7C_6KxEs,30,water is gurgling and intermittent hissing is occurring
19581,7CyP_SLbBTE,29,a clock is chiming in a high pitch and then an older man speaks
64007,YIdwyX9GX80,130,typing on keyboard male speaking
64006,YId-HHPSzzA,220,a water tap runs and man speaks
64005,YISI7ZycWFM,30,ducks quack and vehicles pass as people speak and a bell rings
20869,7pbmjwgR7ec,470,"a man drills, then speaks and blows"
20868,7pabsgabzQU,30,a loud vehicle engine
64000,YIHIRydtOy8,10,a crowd applauding
20865,7pVFm2NULIY,30,a man delivering a speech followed by claps and another man speaking
20864,7pUe_uJ4zlI,30,large engine sound with several gunshots
20867,7p_ybbzYjQw,30,a large crowd applauds and screams in unison
20866,7pZnq7xau2Q,30,a clock is being unwound and starts to tick
20861,7pTG5NqmpBw,30,water rolls down a stream
20860,7pSb9zMzS4k,30,a cat meow then a man speaks
20863,7pUYXhg2INs,0,tapping noises followed by livestock communicating
20862,7pUCEY5jzgw,5,a man delivering a speech before a large bang and laughter
6953,1m6CIYGhYvA,140,a child is speaking and cries a little
58191,UFSqtkv3aP8,30,rustling occurs followed by swooshing
16114,5bUS-WiucbE,30,"a female voice narrates, accompanied by a small click, and water filling a container"
16115,5bbU0pYJ9As,30,water splashing and birds singing
