audiocap_id,youtube_id,start_time,caption,dataset_source
104754,8DLcBdC5UrE,13.0,muffled static followed by a popping and water dripping as birds chirp and vehicles drive by in the background,test
106803,_C2HinL8VlM,30.0,police car siren starts with two horn blasts then becomes a high pitched wail,test
106802,AWGnTI0e2Fs,300.0,high frequency humming slows down and stops then begins again,test
106807,rgrmLLhxoCQ,70.0,continuous scraping and scratching against a surface,test
106806,rPkCYq4Zjwk,0.0,a synthesized rumble followed by a robotic woman talking alongside electronic beeps followed by a man speaking then another man speaking through an intercom as music plays in the background,test
106805,CfxWJ1Qoufg,10.0,a man speaking while crinkling paper followed by plastic creaking then a toilet flushing,test
106804,S0YE96w0YRk,120.0,"a man speaks, and a crowd applauds",test
105406,gwQMkQmBITE,80.0,wood thumping as a man is talking,test
105407,wrQDkX0NbTA,29.0,a boat engine running,test
103738,txeXrpoMST4,500.0,Water running and someone getting closer as the water gets louder,test
103736,QOmV7O9mFwg,30.0,a group of kids talking and laughing as a young girl talks,test
103732,lfO471Rn61k,230.0,humming and hissing with some mechanical ringing,test
103733,emGPabOePzA,30.0,eructation sounds in slow motion followed by speech in slow motion,test
103730,zIgGMlZENTs,30.0,a duck quacking followed by a man speaking,test
103731,PVvi2SDOjVc,0.0,a car engine idles and then the horn blows,test
103431,H7-orYrKBeo,70.0,a group of people talking as an infant cries while a muffled bus engine runs,test
103430,PtW0cZVprJQ,10.0,a person snoring followed by a man talking,test
103433,ific_gRalg0,30.0,metal clanking several times as water drains down a pipe followed by metal rattling and water trickling,test
103434,UV1kdjwpy6U,17.0,an engine vibrates followed by a man speaking,test
106662,os_2U4xqTqw,100.0,an explosion and then gunfire and a speech followed by another explosion,test
107132,E6FH_xp3I54,60.0,a man speaking as birds are chirping,test
107134,OMGHnJV0l2U,350.0,metal scrapping against a wooden surface followed by sand scrapping then more metal scrapping against wood,test
107135,-NsC63dA01g,10.0,a cat meows and a woman speaks,test
21432,86dNVnTwH6U,40.0,a sewing machine clicks and then is used rapidly,test
105217,G0IsabU5hn4,3.0,strong wind is blowing while leaves are rustling,test
105216,ECw5Yf7QoMo,30.0,a man speaks while another speaks on top as well followed by clapping,test
105215,yVVLq4ao1Ck,30.0,birds chirping with insects buzzing and outdoor ambiance,test
105210,8Zo30kV5aiI,10.0,sirens ring as a vehicle passes,test
104720,sJrFyjfrL-g,150.0,a sewing machine operating during several metal clacks,test
104721,CvNAwby6Xos,220.0,a sewing machine operating several times as a man is speaking,test
104722,4_Cak7gvly4,160.0,drums play as swooshing occurs,test
104723,1j5NMuq1X30,30.0,loud humming followed by hissing,test
104724,dJYO3RbBabE,0.0,an electronic beep followed by a man talking,test
104725,vEWmHtiznF8,30.0,an adult male is speaking while a large motor vehicle engine is idling,test
104726,IPfaRF76gVU,13.0,emergency vehicle racing by with siren and a man yelling,test
104727,riM7b5bJ9KQ,60.0,a bell clanking as a couple of men laugh then a man speaks in the distance,test
104728,aMhu5eMQAsI,140.0,an aircraft engine running,test
104729,PuLuZ_TXv-0,50.0,typing on a typewriter,test
106380,dZDgJzGtLLU,290.0,a stream of water trickling followed by dirt and gravel shuffling,test
106381,hpDltmawxIM,10.0,a faucet pouring water as water splashes against a metal surface and water fills a container,test
106382,azh_-OkQ-uI,26.0,a woman talking as goats are baaing followed by footsteps on gravel then a man talking while an airplane flies in the distance,test
106383,0ury8KHQdL4,480.0,a man is speaking while typing,test
106384,BLMWD6fxhpo,22.0,footsteps are followed by oinking and then a squeal,test
106385,UV1kdjwpy6U,17.0,a vehicle engine running then powering down followed by a man talking in the background,test
106386,IhvXtS9-IxM,30.0,helicopter engine running,test
106387,rp3CQsWxVgE,0.0,a musical horn,test
106388,1Uh74_rZ72k,30.0,metal shuffling followed by plastic clicking as wind blows into a microphone,test
106389,KSHpYhuTotY,210.0,a man talking as metal clanks together followed by footsteps on grass as insects buzz in the background,test
102768,4abZbau8tZo,14.0,an engine idling and ticking with distant traffic and a man speaking,test
102769,K_Vre_-4KqU,60.0,"an aircraft engine runs and vibrates, metal spinning and grinding occur, and the engine accelerates and fades into the distance",test
102762,puZL08fzpXk,4.0,men speak with gunshots and booms,test
102763,x5AH2gW_8S4,30.0,pigeons are cooing,test
102760,pCQEWAFGEjc,30.0,a steam engine running on railroad tracks as steam hisses and a crowd of people talk in the background,test
102761,ZNEZLlDVgrE,90.0,a man talking as insects buzz by,test
102766,3IguMJkqpl4,30.0,a man and a woman talking as an infant cries while a duck quacks in the background,test
102767,n74IYuCe_ms,110.0,a stream of water rushing and trickling followed by a young man whooshing,test
102764,K03ydb1uaoQ,40.0,a person snoring,test
102765,GMP8m09j5vk,370.0,birds chirp with a low whirring background noise,test
6223,1Uh74_rZ72k,30.0,wind is blowing and water gurgles,test
104812,IvfaKPDWC00,160.0,a siren ringing with a vehicle speeding closer,test
104813,0a9wVat2PWk,230.0,a train horn blowing as a train runs on railroad tracks while a man talks quietly in the background,test
104810,7WkB6pflr6o,30.0,a woman speaking,test
104811,rE6BJ0Bo4w4,200.0,a woman talking before and after a water faucet pouring followed by clapping,test
104816,bA5zPFSFZAA,7.0,digital beeps followed by static electric hissing,test
104817,8F-ndyrEWJ8,470.0,"race cars speed on the road, and a man talks",test
104814,Ba92IrXFvJo,30.0,humming and rattling of an engine idling,test
104815,FhimNYClv40,40.0,emergency horns go off as a truck accelerates and drives by,test
104818,KtinboYbmHQ,50.0,a motor vehicle speeds and skids the tires,test
104819,IFRmbxWK8u0,30.0,a clock ticking,test
102901,1_z6NcidGzM,30.0,water splashes with people speaking in the distance and a faint whistle,test
104022,H-vTZh81qAU,30.0,humming and a rattle,test
104026,0NGSrwioYjA,30.0,a man talking as a sheep baas,test
104025,Rtenf2XSXRc,5.0,a vehicle engine is idling and vrooms,test
104029,ilspW7JRjAg,50.0,a motor vehicle engine is revving,test
104028,lHh0SwUhP8U,120.0,ducks squeaking in the distance followed by a shotgun blast,test
105370,fx4r_KuW6No,50.0,adult female is speaking and a young child is crying,test
105371,dYZSKX7vuRI,300.0,Snoring and then a speech,test
105372,ek9Fsmm3xqk,260.0,some rowing sounds in water with light wind,test
105373,SoO1HhaEc9Q,30.0,"birds chirping, oinking, and then male speech",test
105374,Q87LBiwJjTE,250.0,wood stirring in a pot followed by a wooden object falling as a woman is talking as food is sizzling and light guitar music is playing,test
105375,BGEMgl1xjac,120.0,insects and birds vocalizing together,test
105376,fWvWhLJ5Fow,30.0,footsteps running on dirt followed by compressed air spraying as wind blows in the background,test
105377,MBP4RcnwGZw,40.0,"an adult female speaks, an adult male speaks, and a crowd of people laugh and talk in the background",test
105378,taYKM1OSTwE,120.0,sheep baaing as leaves rustle followed by a person giggling,test
14190,4lv9aLXtud0,0.0,man yelling and belching,test
102743,y3-M1sonh3M,0.0,tapping noises followed by a toilet flushing,test
106814,e6jSpvTvfJ0,20.0,it is raining with strong wind sounds,test
104599,eRU-rABp8nk,30.0,"two adult males speak, while a motorcycle engine idles and people talk in the background",test
104598,U3CAjsm1sec,30.0,several cats meowing followed by a man singing in the background,test
104593,Td2EEDdFlRY,10.0,a man talking as music plays followed by a guitar strumming as steam hisses in the background,test
104592,hV4bDCBDCy0,90.0,a truck engine running then accelerating followed by a man talking as wind blows into a microphone,test
104591,rbO727iF03I,30.0,someone belching followed by a group of people laughing and talking then a man talking in the foreground,test
104590,O90Qy2xG6oA,30.0,crying and screaming with some coughing,test
104597,Ni3dIj90Oa4,10.0,loud explosions and bangs followed by men speaking,test
104596,UQtBt6CQpwg,30.0,a man speaks followed by a sewing machine stitching,test
104595,ZY4aGEniU_E,90.0,food and oil sizzling followed by oil popping then steam hissing as a man talks and light music plays in the background,test
104594,KVAIaRPry24,50.0,an insect buzzing as plastic clacks and plastic slaps a hard surface,test
106528,UCy1BEx8jBE,50.0,a man speaks while water splashes,test
106529,Pg2cWEnEEvc,60.0,"rhythmic oinking is followed by repeated short squeaks, then more oinking",test
106520,rPkCYq4Zjwk,0.0,a whooshing effect followed by a robotic woman speaking and electronic beeps then a man speaking and music playing along with a man speaking through an intercom,test
106521,Jfaj4P3us9M,27.0,a telephone dialing tone followed by a plastic switch flipping,test
106522,ZYWCwfCkBp4,30.0,repeated scraping with faint music in the background,test
106523,9ZZHvwaH-CU,160.0,rapid gunfire and faint screaming,test
106524,SePTNAN7s-w,20.0,a female speaking and then a toilet flushing with multiple females speaking during and after,test
106525,Y3lNEe-ZGF0,30.0,A clock ticking followed by a some wooden clacking,test
106527,eJCaRgf1M20,30.0,bells chiming as birds chirp in the background followed by plastic clanking and shuffling,test
481,-AheI8Epim4,30.0,muffled sounds followed by metal being hit,test
106587,dZDgJzGtLLU,290.0,water rushing and bubbling,test
103278,wOFBldBFRNk,20.0,church bells ringing as a crowd of people talk in the distance while rain falls alongside wind blowing into a microphone,test
103277,WWkhzcmx3VE,320.0,l duck quacks in rapid succession,test
103276,AR8-MVl_Mf8,2.0,a ring followed by a crash then a scream and a man speaking,test
103275,VQnmlf2OsUg,50.0,high pitched vibrations from a small motor,test
103274,7XUt6sQS7nM,30.0,rustling noises in the background while people talk and animals bleat,test
103273,cz0FSQDVBMw,90.0,continuous hissing and clanking,test
103272,dlsiellSFf0,30.0,high frequency vibrations with faint splashing,test
103271,ptIksg9KEac,30.0,a person clapping followed by a dog barking then knocking on a glass surface as birds chirp during outdoor ambiance,test
103270,t1hj7se76wQ,30.0,"loud, continuous tapping on a typewriter",test
21732,8GHLfJ6y6zA,570.0,a man talking with keyboard typing and computer mouse clicking,test
104418,JC2ZrXzCX4Y,110.0,a group of people talk as a man snores,test
104419,R4fXcbWFhJg,10.0,a man talking followed by a woman shouting as wind blows into a microphone and birds chirp in the background,test
104416,-AheI8Epim4,30.0,some clicking and rattling followed by distant banging,test
104417,vsy1IpYmrSY,416.0,a muffled car engine revving several times as tires skid followed by a vehicle engine accelerating,test
104415,FR7BDRhMATo,310.0,a train whistle blowing as a train runs on railroad tracks and a railroad crossing warning signal rings,test
104413,rJVXE6Axtrg,50.0,a machine operating as a rapid rate between metal clacks while two men communicate with each other,test
104410,Tgxst7Ft9js,20.0,wood scrapping followed by a man talking as a dog barks in the background,test
104411,sVYTOURVsQ0,0.0,Water trickling while a man speaks,test
102818,S0YE96w0YRk,120.0,a man speaking followed by a crowd of people laughing then applauding,test
102819,yL3gKa6YLoM,40.0,a person snoring with another man speaking,test
102810,sJrFyjfrL-g,150.0,slow vibrations of a sewing machine with several clicks,test
102811,ZsTZ7jqbd9M,170.0,a man talking as footsteps walk on dirt and gravel followed by a police siren in the distance as birds chirp in the background,test
102812,SL3wB5sDcdw,350.0,a vacuum cleaner running as leaves rustle and a swarm of insects buzz while wind blows into a microphone,test
102813,LWng-4PDzPM,320.0,some rustling followed by whistling,test
102814,Tgxst7Ft9js,20.0,scrapping and filing of wood followed by a man talking as a dog barks in the background,test
102815,4lv9aLXtud0,0.0,a man shouting before and after a person belches loudly,test
102816,cPiSd5nJLrI,30.0,a group of people screaming and laughing as firecrackers ignite then explode followed by a muffled explosion,test
102817,bQNX7vDalQw,0.0,a man talks followed by whispering and food sizzling,test
107163,lfO471Rn61k,230.0,"loud hissing followed by a low frequency, consistent beep then more hissing",test
107162,rJVXE6Axtrg,50.0,a couple of men speaking as metal clanks and a power tool operates,test
107161,MBP4RcnwGZw,40.0,a woman talking then laughing as a crowd of people talk in the background,test
107160,inSvboaSRwA,100.0,a machine motor running as a man is speaking followed by rapid buzzing,test
107167,CvNAwby6Xos,220.0,a man speaking followed by a sewing machine operating as a machine motor hums in the background,test
107166,wVi5w_NU6CM,0.0,"a fire engine horn blows, followed by a fire engine siren blowing",test
107165,W7OJevEgq7w,0.0,"a dog is panting, barking and yipping",test
107164,IPfaRF76gVU,13.0,a crowd of people talking as emergency sirens sound and a truck accelerates followed by a man speaking over an intercom,test
107169,pO8kbg9IJnc,120.0,metal squeaking and clanking followed by a man talking then a faucet pouring water,test
106489,UQtBt6CQpwg,30.0,"a man speaks, and a sewing machine sews material",test
106488,a0yXS7PmVR0,30.0,continuous white noise,test
106487,rBUCIK8JRLg,30.0,white noise continues then something begins clicking,test
106486,qWYncqPSy9A,60.0,a female speaking and an insect buzzing and then a male speaks,test
